n,k,seed,Lasso_accuracy,Lasso_best_lambda,Lasso_time,GraHTP_accuracy,GraHTP_time,GraHTP_cv_accuracy,GraHTP_best_step_size,GraHTP_cv_time,GraSP_accuracy,GraSP_time,SCOPE_accuracy,SCOPE_time
550,40,314,0.95,150,229.58192658424377,1,0.16455984115600586,1,0.001291549665014884,26.376153469085693,0.9,0.04663491249084473,1,2.2576186656951904
450,40,279,0.925,121.39892578125,265.0463275909424,1,0.13618755340576172,1,0.003593813663804626,15.466522932052612,0.825,0.12052416801452637,1,1.6795380115509033
500,40,296,0.95,168.75,212.5255424976349,1,0.1474306583404541,1,0.002154434690031882,21.11879539489746,0.875,0.038503408432006836,1,0.899115800857544
400,40,265,0.925,152.34375,170.79283142089844,0.975,0.12489461898803711,1,0.002154434690031882,13.963177680969238,0.875,0.04281926155090332,1,1.320312738418579
450,40,280,0.875,140.625,199.15754079818726,1,0.16576385498046875,1,0.001291549665014884,18.794652223587036,0.775,0.03997659683227539,1,1.6567649841308594
600,40,331,0.95,150,228.72442746162415,1,0.1926271915435791,1,0.003593813663804626,31.922094345092773,0.825,0.06176185607910156,1,1.3672065734863281
550,40,315,0.925,150,214.8921926021576,1,0.18353676795959473,1,0.002154434690031882,28.225268840789795,0.85,0.04994559288024902,1,1.4470057487487793
400,40,266,0.825,164.35546875,203.29703164100647,0.975,0.12149405479431152,1,0.003593813663804626,11.913042545318604,0.875,0.03893446922302246,1,1.1080906391143799
500,40,297,0.875,179.296875,289.96282505989075,1,0.16529512405395508,1,0.001291549665014884,21.52551770210266,0.875,0.04102683067321777,1,2.1456193923950195
450,40,281,0.925,150,173.40694665908813,0.975,0.16711711883544922,1,0.002154434690031882,17.52743434906006,0.925,0.0478205680847168,1,1.1781420707702637
550,40,316,0.775,265.625,215.69979000091553,0.925,1.2621285915374756,0.95,0.001291549665014884,33.24839687347412,0.775,0.062633514404296875,0.925,2.317326068878174
400,40,267,0.925,96.6796875,183.95817732810974,0.975,0.12475156784057617,0.95,0.003593813663804626,15.216136693954468,0.85,0.03778839111328125,0.95,2.096733331680298
500,40,298,0.925,168.75,197.67268085479736,0.975,0.16968655586242676,1,0.003593813663804626,21.415809869766235,0.925,0.04439234733581543,1,2.073544502258301
450,40,282,0.975,145.01953125,249.2020502090454,1,0.17638754844665527,1,0.001291549665014884,15.190566539764404,0.875,0.04156851768493652,1,0.9230971336364746
400,40,268,0.9,125,175.29012942314148,1,0.17629432678222656,1,0.001291549665014884,11.456266164779663,0.9,0.0513157844543457,1,1.9117343425750732
550,40,317,0.925,203.125,238.84664297103882,1,0.17082881927490234,1,0.001291549665014884,22.770565509796143,0.875,0.0469975471496582,1,1.2767651081085205
500,40,299,0.9,150,182.03719902038574,0.975,0.2128770351409912,1,0.002154434690031882,22.858379125595093,0.85,0.051290273666381836,1,1.473708152770996
400,40,269,0.825,187.5,127.88257884979248,0.775,0.1815328598022461,0.9,0.003593813663804626,16.428638458251953,0.825,0.035675764083862305,0.95,0.9973747730255127
450,40,283,0.85,200,156.15671038627625,0.975,0.1609513759613037,1,0.002154434690031882,20.011783123016357,0.85,0.04043006896972656,1,1.964686393737793
600,40,334,0.825,187.5,238.25830364227295,0.975,1.4121942520141602,0.975,0.001291549665014884,40.99926042556763,0.8,0.15320277214050293,0.975,2.7673943042755127
400,40,270,0.8,150,121.72574377059937,0.875,0.15809178352355957,0.9,0.003593813663804626,15.300484895706177,0.675,0.034393310546875,0.925,1.536236047744751
500,40,300,0.925,150,185.9797534942627,1,0.1240987777709961,1,0.002154434690031882,18.765691995620728,0.9,0.0395357608795166,1,1.680037260055542
550,40,318,0.9,164.35546875,243.32541584968567,1,0.20626115798950195,1,0.002154434690031882,28.04623007774353,0.725,0.05043745040893555,1,1.7961773872375488
450,40,284,0.875,103.125,198.7211434841156,1,0.1385631561279297,1,0.001291549665014884,15.982027053833008,0.85,0.05269479751586914,1,1.7192885875701904
600,40,335,0.975,112.5,266.3932235240936,1,0.20388317108154297,1,0.002154434690031882,29.912862539291382,0.95,0.07399821281433105,1,1.6614110469818115
450,40,285,0.85,168.75,162.73156881332397,0.975,0.15291166305541992,0.975,0.002154434690031882,21.413644075393677,0.825,0.04058432579040527,1,1.0401642322540283
650,40,351,0.975,200,256.917822599411,1,0.2266101837158203,1,0.001291549665014884,36.70574140548706,0.975,0.060176849365234375,1,1.392714023590088
500,40,301,0.925,164.35546875,254.68248915672302,1,0.15953397750854492,1,0.002154434690031882,22.211169719696045,0.9,0.13817286491394043,1,1.2611215114593506
550,40,319,0.875,183.52103233337402,356.80115962028503,1,0.20555925369262695,1,0.001291549665014884,30.705224752426147,0.825,0.053853750228881836,1,2.2249133586883545
500,40,302,0.925,159.375,177.7298583984375,1,0.1398007869720459,1,0.001291549665014884,22.862929105758667,0.75,0.10043692588806152,1,1.6893541812896729
450,40,286,0.95,140.625,200.30382585525513,1,0.15540122985839844,1,0.002154434690031882,21.39250087738037,0.825,0.0362851619720459,1,1.125204086303711
600,40,336,0.9,200,234.83168578147888,1,0.27620434761047363,1,0.002154434690031882,35.39537978172302,0.9,0.05700373649597168,1,1.6392676830291748
650,40,352,0.95,200,241.08373641967773,0.975,0.17766237258911133,1,0.001291549665014884,44.05021834373474,0.9,0.058957815170288086,1,1.3406083583831787
550,40,320,0.925,187.5,216.9939248561859,1,0.16133642196655273,1,0.002154434690031882,29.669672966003418,0.925,0.0526275634765625,1,1.4654741287231445
500,40,303,0.925,112.5,202.33703064918518,0.975,0.1503767967224121,1,0.003593813663804626,25.408985137939453,0.85,0.04445981979370117,0.975,2.7058329582214355
450,40,288,0.925,125,194.16036987304688,1,0.15694236755371094,1,0.002154434690031882,16.29820489883423,0.85,0.05987882614135742,1,2.003751277923584
600,40,337,0.975,168.75,276.9765043258667,1,0.21990180015563965,1,0.003593813663804626,32.12172269821167,0.875,0.05703854560852051,1,1.9977405071258545
650,40,353,1,154.6875,315.2901120185852,1,0.16614413261413574,1,7.74263682681127e-4,32.77707266807556,0.95,0.052123308181762695,1,1.7226300239562988
500,40,304,0.925,150,192.8792417049408,1,0.1985478401184082,1,0.003593813663804626,20.960015535354614,0.85,0.04571413993835449,1,2.297170877456665
550,40,321,0.925,136.962890625,281.57347106933594,1,0.2255856990814209,1,7.74263682681127e-4,27.5877206325531,0.9,0.0527341365814209,1,1.2935562133789062
450,40,289,0.925,157.1044921875,235.81822991371155,1,0.1708667278289795,1,0.003593813663804626,19.053046703338623,0.8,0.0420994758605957,1,1.8082280158996582
500,40,305,0.925,168.75,196.9936547279358,0.975,0.20323705673217773,0.975,0.002154434690031882,24.52043390274048,0.875,0.05556464195251465,0.975,1.7200379371643066
650,40,354,0.9,159.375,279.87171149253845,0.975,0.3174891471862793,0.975,0.003593813663804626,43.83186435699463,0.9,0.08088994026184082,1,3.6199026107788086
550,40,322,0.925,168.75,258.2361800670624,1,0.20162725448608398,1,0.002154434690031882,26.563791036605835,0.9,0.04887533187866211,1,1.348963737487793
600,40,338,0.975,128.44473123550415,412.4023690223694,1,0.16683340072631836,1,0.001291549665014884,31.258931398391724,0.9,0.053215980529785156,1,1.6736352443695068
450,40,290,0.9,117.828369140625,241.2762894630432,0.975,0.14657092094421387,0.975,0.003593813663804626,17.653508186340332,0.95,0.04657602310180664,1,1.2260169982910156
500,40,306,0.875,150,182.36658883094788,0.975,1.1966910362243652,0.975,0.002154434690031882,23.75629687309265,0.85,0.16472816467285156,1,1.6673216819763184
600,40,339,1,200,241.7385594844818,1,0.28969383239746094,1,7.74263682681127e-4,30.711671590805054,0.975,0.1735367774963379,1,1.2447443008422852
500,40,307,0.925,174.0234375,221.8765127658844,0.975,0.1554856300354004,1,0.003593813663804626,21.34081196784973,0.875,0.04264426231384277,1,1.7603650093078613
650,40,355,0.925,234.75744724273682,407.87656021118164,0.975,0.263232946395874,1,7.74263682681127e-4,42.55997276306152,0.975,0.059092044830322266,1,1.9051589965820312
700,40,371,0.925,168.75,330.5723555088043,1,0.38608622550964355,1,0.001291549665014884,58.49743962287903,0.925,0.08558821678161621,1,3.444949150085449
600,40,340,0.95,140.625,299.49509859085083,1,0.19055747985839844,1,0.001291549665014884,28.42877173423767,0.9,0.04999947547912598,1,1.278226375579834
500,40,308,0.875,117.828369140625,267.22166681289673,0.975,0.15066242218017578,1,0.003593813663804626,21.446107387542725,0.875,0.047550201416015625,1,1.251127004623413
550,40,325,0.975,219.140625,270.5606904029846,1,0.13879108428955078,1,0.001291549665014884,22.43338418006897,0.975,0.12092828750610352,1,1.2437186241149902
650,40,356,0.95,149.4140625,327.8281695842743,1,0.2020890712738037,1,7.74263682681127e-4,39.16084170341492,0.9,0.0463411808013916,1,1.4935321807861328
500,40,309,0.975,168.75,215.9634346961975,1,0.13984894752502441,1,0.002154434690031882,24.08393096923828,0.875,0.045343637466430664,1,1.4053242206573486
550,40,326,0.875,225,171.59454894065857,0.925,0.2646822929382324,0.925,7.74263682681127e-4,40.24709177017212,0.875,0.056118011474609375,1,1.3651881217956543
600,40,341,0.975,157.1044921875,317.08436346054077,1,0.1719667911529541,1,0.002154434690031882,32.38296580314636,0.9,0.0425567626953125,1,1.2555184364318848
700,40,373,0.85,246.533203125,369.9686062335968,1,0.266798734664917,1,0.001291549665014884,48.19314932823181,0.85,0.0612788200378418,1,2.415781259536743
650,40,357,0.95,150,273.64452266693115,1,0.1912236213684082,1,0.001291549665014884,37.09267020225525,0.875,0.060090065002441406,1,2.096859931945801
500,40,310,0.9,164.35546875,226.03107357025146,0.9,1.1704435348510742,0.975,0.003593813663804626,22.781476259231567,0.675,0.06294941902160645,0.975,2.317833662033081
550,40,327,0.925,168.75,258.17208766937256,1,0.18753933906555176,1,0.002154434690031882,25.496269702911377,0.875,0.12408041954040527,1,1.3263530731201172
600,40,342,0.95,208.67328643798828,343.13647747039795,1,0.26502251625061035,1,0.002154434690031882,32.70157551765442,0.85,0.05497622489929199,1,1.7514019012451172
650,40,358,0.925,225,293.3196942806244,1,0.2493906021118164,1,0.002154434690031882,49.94086217880249,0.875,0.059838294982910156,1,2.7479794025421143
750,40,391,0.925,250,307.40648436546326,1,0.2607123851776123,1,7.74263682681127e-4,53.91743803024292,0.85,0.06447768211364746,1,1.7881624698638916
700,40,374,0.9,212.5,332.7902693748474,1,0.3073258399963379,1,0.001291549665014884,52.78359007835388,0.9,0.074062347412109375,1,3.0943148136138916
600,40,343,0.975,150,248.2021791934967,1,0.19388604164123535,1,0.001291549665014884,33.62305736541748,0.925,0.05017280578613281,1,1.4567420482635498
550,40,329,0.925,132.8125,249.7171812057495,1,0.20296549797058105,1,0.001291549665014884,30.350316762924194,0.875,0.05921196937561035,1,2.1595230102539062
650,40,359,0.95,159.375,275.04573798179626,1,0.17577791213989258,1,0.001291549665014884,44.510114908218384,0.825,0.06543135643005371,1,1.8657150268554688
700,40,375,0.95,168.75,326.3702652454376,1,0.3094956874847412,1,7.74263682681127e-4,52.46016454696655,0.9,0.06733179092407227,1,1.9302566051483154
600,40,344,0.975,179.296875,296.4565324783325,1,0.24786758422851562,1,0.001291549665014884,32.075477838516235,0.9,0.051605939865112305,1,1.4913175106048584
550,40,330,0.95,184.89990234375,304.61417627334595,1,0.21069931983947754,1,0.002154434690031882,29.75929093360901,0.875,0.0505373477935791,1,1.3712711334228516
750,40,393,1,200,300.9179184436798,1,0.2339937686920166,1,4.6415888336127773e-4,51.651960372924805,0.9,0.0614626407623291,1,2.899306297302246
650,40,360,0.85,206.25,278.3048439025879,1,0.2614316940307617,1,0.001291549665014884,40.152052879333496,0.85,0.05966067314147949,1,1.431145429611206
700,40,376,0.975,168.75,334.45301723480225,1,0.19664692878723145,1,0.002154434690031882,45.49734330177307,0.95,0.057634830474853516,1,2.211226463317871
600,40,345,0.95,150,265.57124280929565,0.975,0.21439814567565918,1,0.001291549665014884,33.570260763168335,0.95,0.14859843254089355,1,1.9016480445861816
800,40,411,0.925,200,312.4247145652771,0.975,0.2883012294769287,1,0.001291549665014884,64.30858159065247,0.9,0.06823420524597168,1,2.5795693397521973
700,40,377,0.9,200,243.6306025981903,0.95,0.35797667503356934,1,0.001291549665014884,50.864264726638794,0.8,0.21445608139038086,1,2.3017284870147705
650,40,362,0.925,222.564697265625,297.4138307571411,1,0.23783588409423828,1,0.001291549665014884,49.58173584938049,0.7,0.058118343353271484,1,3.1077682971954346
750,40,395,0.95,250,307.2022922039032,1,0.31314635276794434,1,7.74263682681127e-4,59.37036609649658,0.875,0.06300687789916992,1,3.484879970550537
600,40,347,0.925,200,214.3806517124176,0.975,0.21163392066955566,0.975,0.002154434690031882,44.666452407836914,0.9,0.06360483169555664,1,1.8261752128601074
800,40,412,0.95,300,349.34243512153625,1,0.3208811283111572,1,0.001291549665014884,63.071011781692505,0.95,0.06451416015625,1,1.689035177230835
700,40,378,0.9,200,240.06423163414001,0.975,0.28606152534484863,0.975,0.002154434690031882,54.956743001937866,0.825,0.06723928451538086,1,2.832523822784424
650,40,363,0.9,232.03125,310.72214937210083,1,0.29241371154785156,1,0.002154434690031882,45.63026714324951,0.85,0.1928575038909912,1,2.3033716678619385
750,40,396,0.925,285.64453125,370.36849761009216,0.975,2.077178478240967,1,0.001291549665014884,59.68310236930847,0.95,0.05763816833496094,1,1.6840641498565674
800,40,413,0.925,250,360.7604818344116,1,0.2987687587738037,1,0.001291549665014884,69.35382652282715,0.9,0.07280635833740234,1,1.943974256515503
700,40,379,0.9,219.140625,323.92864632606506,1,0.3175392150878906,1,0.002154434690031882,48.46976399421692,0.85,0.05970907211303711,1,1.5414402484893799
600,40,350,0.75,257.8125,234.9502832889557,0.8,1.3913078308105469,0.7,0.001291549665014884,39.16062092781067,0.625,0.16853094100952148,0.8,3.790692090988159
650,40,365,0.925,200,243.80888724327087,0.95,0.26344728469848633,0.975,0.001291549665014884,57.833582639694214,0.775,0.10178470611572266,1,4.006281614303589
800,40,414,1,200,353.9434711933136,1,0.3984842300415039,1,0.001291549665014884,63.88532495498657,0.95,0.05944561958312988,1,2.0010428428649902
750,40,397,0.925,173.4003871679306,516.6017198562622,1,0.4103236198425293,1,7.74263682681127e-4,62.806397438049316,0.875,0.0735023021697998,1,3.190638780593872
700,40,381,0.925,242.7978515625,392.65320801734924,1,0.26578426361083984,1,0.001291549665014884,49.84004521369934,0.9,0.06498956680297852,1,1.704899549484253
850,40,431,0.925,225,431.53994631767273,1,0.5275812149047852,1,0.001291549665014884,76.22671747207642,0.825,0.06867313385009766,1,1.9696667194366455
650,40,366,0.925,221.71536684036255,457.80928134918213,1,0.22583889961242676,1,0.002154434690031882,35.367575883865356,0.95,0.059403419494628906,1,1.7791857719421387
800,40,415,0.95,250,365.60259890556335,1,0.41533565521240234,1,7.74263682681127e-4,67.03737831115723,0.925,0.07616162300109863,1,2.5020008087158203
750,40,398,0.825,281.25,337.1757915019989,1,0.44493556022644043,1,0.002154434690031882,61.956425189971924,0.825,0.07743668556213379,1,3.5344223976135254
700,40,382,0.9,300,254.1507387161255,1,0.25634098052978516,1,7.74263682681127e-4,59.3120379447937,0.85,0.055921077728271484,1,1.5168216228485107
650,40,367,0.975,179.296875,348.0871720314026,0.975,0.20629000663757324,0.975,7.74263682681127e-4,43.310579776763916,0.925,0.05505514144897461,1,1.8099689483642578
800,40,416,0.9,250,360.75987458229065,1,0.3320810794830322,1,0.001291549665014884,69.14199185371399,0.825,0.09415555000305176,1,3.7597451210021973
750,40,399,0.975,187.5,362.3027718067169,1,0.28682804107666016,1,7.74263682681127e-4,56.05452537536621,0.925,0.066497802734375,1,1.7738621234893799
650,40,368,0.9,225,271.87061381340027,1,0.2542262077331543,1,7.74263682681127e-4,46.0770423412323,0.8,0.05140519142150879,1,1.4962553977966309
850,40,433,0.975,200,379.72474908828735,1,0.46291184425354004,1,7.74263682681127e-4,76.9895715713501,0.9,0.0786287784576416,1,1.8892252445220947
700,40,383,0.975,167.90286399191245,579.9326899051666,1,0.32860732078552246,1,0.001291549665014884,48.70047664642334,0.875,0.06475949287414551,1,1.585160493850708
800,40,417,0.925,200,342.5444004535675,1,0.5031652450561523,1,0.001291549665014884,78.02572846412659,0.875,0.08231997489929199,1,2.213308334350586
750,40,400,0.875,226.7578125,364.2294054031372,1,0.36606311798095703,1,0.002154434690031882,72.7978036403656,0.925,0.084484100341796875,1,1.861274242401123
650,40,369,0.95,174.0234375,347.6032884120941,1,0.29149389266967773,1,0.001291549665014884,42.90909504890442,0.875,0.05618166923522949,1,2.5179731845855713
700,40,384,0.85,200,272.74364280700684,0.975,0.3154759407043457,0.975,0.002154434690031882,55.23983025550842,0.825,0.06592583656311035,0.975,2.532942771911621
850,40,434,0.95,200,388.2764027118683,1,0.3820829391479492,1,7.74263682681127e-4,76.06964159011841,0.9,0.06841039657592773,1,2.057871103286743
800,40,418,0.95,225,366.60945224761963,1,0.29972147941589355,1,0.001291549665014884,66.3604052066803,0.85,0.08284878730773926,1,2.2987241744995117
750,40,401,0.975,250,333.94446110725403,1,0.29065513610839844,1,0.001291549665014884,57.01507306098938,0.975,0.06995463371276855,1,1.8181965351104736
650,40,370,0.85,214.16015625,266.366099357605,1,0.28163933753967285,1,0.002154434690031882,42.498345375061035,0.8,0.06257438659667969,1,1.7836415767669678
800,40,419,0.925,200,288.9552388191223,1,0.48227882385253906,1,0.001291549665014884,65.0774462223053,0.85,0.06720304489135742,1,2.8439102172851562
750,40,402,0.925,200,298.7390122413635,1,0.25046563148498535,1,0.002154434690031882,63.322441816329956,0.875,0.06810474395751953,1,2.9016404151916504
850,40,436,0.95,200,329.42367696762085,0.95,2.271911382675171,0.975,7.74263682681127e-4,73.68657493591309,0.875,0.09789824485778809,1,2.176363468170166
700,40,387,0.925,200,275.81111001968384,1,0.3518099784851074,1,0.001291549665014884,46.651076555252075,0.875,0.06453394889831543,1,1.651075839996338
750,40,403,0.925,150,318.7997772693634,1,0.3759925365447998,1,0.002154434690031882,58.332245111465454,0.9,0.0714573860168457,1,1.6298105716705322
900,40,452,0.95,250,387.4468414783478,1,0.768559455871582,1,7.74263682681127e-4,80.51539850234985,0.8,0.09002351760864258,1,2.9052367210388184
700,40,388,0.925,200,264.3827965259552,1,0.2723879814147949,1,0.001291549665014884,55.122743129730225,0.825,0.07351469993591309,1,3.095707416534424
800,40,421,0.9,250,327.76605129241943,1,0.2958393096923828,1,0.001291549665014884,68.70940327644348,0.85,0.08736824989318848,1,3.5790445804595947
750,40,404,0.95,212.5,331.4674799442291,1,0.3218836784362793,1,0.001291549665014884,55.23660898208618,0.875,0.05609250068664551,1,3.155775785446167
700,40,389,0.975,187.5,320.7918539047241,1,0.27297401428222656,1,0.001291549665014884,45.1836473941803,0.9,0.05625438690185547,1,2.290621042251587
800,40,422,0.85,265.625,337.3205769062042,1,0.3600761890411377,1,7.74263682681127e-4,71.77144980430603,0.8,0.0717780590057373,1,3.4949469566345215
850,40,439,0.9,250,346.91058135032654,1,0.4353013038635254,1,7.74263682681127e-4,74.91658473014832,0.85,0.08181238174438477,1,2.5289759635925293
900,40,454,0.975,174.0234375,498.83281111717224,1,0.38350844383239746,1,2.782559402207126e-4,80.62229132652283,0.95,0.06981086730957031,1,1.7492434978485107
